Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
iwc-pilot-s-watch-chronograph-p364,IWC Pilot’s Watch Chronograph,"<p>Hier präsentieren den IWC Pilots Chronograph ZB blau im Full Set aus dem Jahr 2022. Der IWC Fliegerchrono hat eine Garantie bis Ende 2030. Der aktuelle Listenpreis liegt bei 8.600 € Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW388102</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2022</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Manufakturwerk von IWC (Automatik)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",IWC,Armbanduhr,"IWC, IW388102, 2022, Full Set",TRUE,Titel,Einzelstück,IWC-SCH-PLT-CHR,shopify,1,deny,manual,5550,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p364/0.jpg,1,IWC Pilot’s Watch Chronograph,active
iwc-pilot-s-watch-chronograph-p364,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p364/1.jpg,2,IWC Pilot’s Watch Chronograph,
iwc-pilot-s-watch-chronograph-p364,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p364/2.jpg,3,IWC Pilot’s Watch Chronograph,
iwc-pilot-s-watch-chronograph-p364,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p364/3.jpg,4,IWC Pilot’s Watch Chronograph,
iwc-pilot-s-watch-chronograph-p364,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p364/4.jpg,5,IWC Pilot’s Watch Chronograph,
iwc-pilot-s-watch-chronograph-p364,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p364/5.jpg,6,IWC Pilot’s Watch Chronograph,
omega-seamaster-diver-300m-007-edition-titan-p347,Omega Seamaster Diver 300M „007 Edition“ Titan,"<p>Hier präsentieren wir die Omega Seamaster Diver 300M 007 im Full Set. Diese Seamaster mit einem Durchmesser von 42 mm ist identisch mit der Uhr von 007 in „Keine Zeit zu sterben“, besteht aus robustem und doch leichtem Titan Grade 2 und weist einen Lünettenring sowie ein Zifferblatt aus braunem Aluminium auf. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>210.92.42.20.01.001</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2020</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Braun</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik (Manufaktur)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 210.92.42.20.01.001, 2020, Sehr gut, Full Set",TRUE,Titel,Einzelstück,MG-SMS-DVR-300,shopify,1,deny,manual,7190,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p347/0.jpg,1,Omega Seamaster Diver 300M „007 Edition“ Titan,active
omega-seamaster-diver-300m-007-edition-titan-p347,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p347/1.jpg,2,Omega Seamaster Diver 300M „007 Edition“ Titan,
omega-seamaster-diver-300m-007-edition-titan-p347,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p347/2.jpg,3,Omega Seamaster Diver 300M „007 Edition“ Titan,
omega-seamaster-diver-300m-007-edition-titan-p347,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p347/3.jpg,4,Omega Seamaster Diver 300M „007 Edition“ Titan,
omega-seamaster-diver-300m-007-edition-titan-p347,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p347/4.jpg,5,Omega Seamaster Diver 300M „007 Edition“ Titan,
omega-seamaster-diver-300m-007-edition-titan-p347,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p347/5.jpg,6,Omega Seamaster Diver 300M „007 Edition“ Titan,
breitling-avenger-automatik-p352,Breitling Avenger Automatik,"<p>Hier präsentieren wir die Breitling Avenger ZB blau im Full Set aus dem Jahr 2020. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>A17318101C1A1</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2020</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik 12</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Breitling,Armbanduhr,"Breitling, A17318101C1A1, 2020, Sehr gut, Full Set",TRUE,Titel,Einzelstück,BRT-VNG-TMT-173,shopify,1,deny,manual,2990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p352/0.jpg,1,Breitling Avenger Automatik,active
breitling-avenger-automatik-p352,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p352/1.jpg,2,Breitling Avenger Automatik,
breitling-avenger-automatik-p352,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p352/2.jpg,3,Breitling Avenger Automatik,
breitling-avenger-automatik-p352,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p352/3.jpg,4,Breitling Avenger Automatik,
breitling-avenger-automatik-p352,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p352/4.jpg,5,Breitling Avenger Automatik,
breitling-avenger-automatik-p352,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p352/5.jpg,6,Breitling Avenger Automatik,
iwc-portofino-37-automatic-diamond-dial-p357,IWC Portofino 37 Automatic Diamond Dial,"<p>Hier präsentieren wir die IWC Portofino 37 aus dem Jahr 2021 im Full Set mit einer Restgarantie bei IWC bis 2029. Unsere Bilder sind unbearbeitet und zeigen jedes Detail, mehr als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW458101</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2021</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>37 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Silber</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik 12</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Garantiekarte, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",IWC,Armbanduhr,"IWC, IW458101, 2021, Full Set",TRUE,Titel,Einzelstück,IWC-PRT-37-TMT,shopify,1,deny,manual,3190,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p357/0.jpg,1,IWC Portofino 37 Automatic Diamond Dial,active
iwc-portofino-37-automatic-diamond-dial-p357,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p357/1.jpg,2,IWC Portofino 37 Automatic Diamond Dial,
iwc-portofino-37-automatic-diamond-dial-p357,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p357/2.jpg,3,IWC Portofino 37 Automatic Diamond Dial,
iwc-portofino-37-automatic-diamond-dial-p357,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p357/3.jpg,4,IWC Portofino 37 Automatic Diamond Dial,
iwc-portofino-37-automatic-diamond-dial-p357,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p357/4.jpg,5,IWC Portofino 37 Automatic Diamond Dial,
iwc-portofino-37-automatic-diamond-dial-p357,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p357/5.jpg,6,IWC Portofino 37 Automatic Diamond Dial,
tag-heuer-carrera-calibre-16-chronograph-p350,Tag Heuer Carrera Calibre 16 Chronograph,"<p>Hier präsentieren wir die TAG Heuer Carrera Calibre 16. Der Listenpreis der Tag Heuer liegt bei 5.800 Euro in Deutschland. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>CBM2110.BA065</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tag Heuer,Armbanduhr,"Tag Heuer, CBM2110.BA065, Sehr gut",TRUE,Titel,Einzelstück,TAG-HR-CRR-CLB2,shopify,1,deny,manual,2990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p350/0.jpg,1,Tag Heuer Carrera Calibre 16 Chronograph,active
tag-heuer-carrera-calibre-16-chronograph-p350,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p350/1.jpg,2,Tag Heuer Carrera Calibre 16 Chronograph,
tag-heuer-carrera-calibre-16-chronograph-p350,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p350/2.jpg,3,Tag Heuer Carrera Calibre 16 Chronograph,
tag-heuer-carrera-calibre-16-chronograph-p350,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p350/3.jpg,4,Tag Heuer Carrera Calibre 16 Chronograph,
tag-heuer-carrera-calibre-16-chronograph-p350,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p350/4.jpg,5,Tag Heuer Carrera Calibre 16 Chronograph,
tag-heuer-carrera-calibre-16-chronograph-p350,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p350/5.jpg,6,Tag Heuer Carrera Calibre 16 Chronograph,
breitling-chronomat-burgundy-dial-p335,Breitling Chronomat Burgundy Dial,"<p>Hier präsentieren wir die Breitling Chronomat in Stahl/Gold mit Echtheitszertifikat. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Gut Gehäuse: Gut erkennbar Glas: Sehr gut Lünette: Gut erkennbar Armband: Sehr gut Schließe: Sehr gut (After market, siehe Bilder) Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>B13047</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>39 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Burgundy Dial</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Breitling,Armbanduhr,"Breitling, B13047, Gut",TRUE,Titel,Einzelstück,BRT-CHR-B13-BRG,shopify,1,deny,manual,2190,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p335/0.jpg,1,Breitling Chronomat Burgundy Dial,active
breitling-chronomat-burgundy-dial-p335,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p335/1.jpg,2,Breitling Chronomat Burgundy Dial,
breitling-chronomat-burgundy-dial-p335,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p335/2.jpg,3,Breitling Chronomat Burgundy Dial,
breitling-chronomat-burgundy-dial-p335,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p335/3.jpg,4,Breitling Chronomat Burgundy Dial,
breitling-chronomat-burgundy-dial-p335,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p335/4.jpg,5,Breitling Chronomat Burgundy Dial,
breitling-chronomat-burgundy-dial-p335,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p335/5.jpg,6,Breitling Chronomat Burgundy Dial,
omega-seamaster-planet-ocean-45-mm-p334,Omega Seamaster Planet Ocean 45 mm,"<p>Hier präsentieren wir die Omega Planet Ocean mit original Omegabox. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Sehr gut Gehäuse: Sehr gut Glas: Gut Lünette: Sehr gut Armband: Sehr gut Schließe: Sehr gut Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>2200.50.00</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>45 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 2200.50.00, Sehr gut",TRUE,Titel,Einzelstück,MG-SMS-PLN-CN1,shopify,1,deny,manual,2990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p334/0.jpg,1,Omega Seamaster Planet Ocean 45 mm,active
omega-seamaster-planet-ocean-45-mm-p334,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p334/1.jpg,2,Omega Seamaster Planet Ocean 45 mm,
omega-seamaster-planet-ocean-45-mm-p334,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p334/2.jpg,3,Omega Seamaster Planet Ocean 45 mm,
omega-seamaster-planet-ocean-45-mm-p334,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p334/3.jpg,4,Omega Seamaster Planet Ocean 45 mm,
omega-seamaster-planet-ocean-45-mm-p334,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p334/4.jpg,5,Omega Seamaster Planet Ocean 45 mm,
omega-seamaster-planet-ocean-45-mm-p334,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p334/5.jpg,6,Omega Seamaster Planet Ocean 45 mm,
tag-heuer-carrera-calibre-16-p332,Tag Heuer Carrera Calibre 16,"<p>Hier präsentieren wir die Tag Heuer Carrera Chronograph aus dem Jahr 2011 im Full Set. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Gut Gehäuse: Sehr gut Glas: Gut Lünette: Gut Armband: Gut Schließe: Gut Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>CV2010</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2011</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tag Heuer,Armbanduhr,"Tag Heuer, CV2010, 2011, Gut, Full Set",TRUE,Titel,Einzelstück,TAG-HR-CRR-CLB1,shopify,1,deny,manual,1650,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p332/0.jpg,1,Tag Heuer Carrera Calibre 16,active
tag-heuer-carrera-calibre-16-p332,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p332/1.jpg,2,Tag Heuer Carrera Calibre 16,
tag-heuer-carrera-calibre-16-p332,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p332/2.jpg,3,Tag Heuer Carrera Calibre 16,
tag-heuer-carrera-calibre-16-p332,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p332/3.jpg,4,Tag Heuer Carrera Calibre 16,
tag-heuer-carrera-calibre-16-p332,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p332/4.jpg,5,Tag Heuer Carrera Calibre 16,
tag-heuer-carrera-calibre-16-p332,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p332/5.jpg,6,Tag Heuer Carrera Calibre 16,
tag-heuer-carrera-chronograph-p246,Tag Heuer Carrera Chronograph,"<p>Hier präsentieren wir die Tag Heuer Carrera. Diese Tag Heuer hatte im November 2025 eine komplette Revision erhalten. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Sehr gut / gut Gehäuse: Sehr gut Glas: Sehr gut Lünette: Sehr gut (Lünette Pos. 3-4 Schlag) Armband: Sehr gut Schließe: Sehr gut Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>CV2010</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2007</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tag Heuer,Armbanduhr,"Tag Heuer, CV2010, 2007, Full Set",TRUE,Titel,Einzelstück,TAG-HR-CRR-CHR1,shopify,1,deny,manual,1890,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p246/0.jpg,1,Tag Heuer Carrera Chronograph,active
tag-heuer-carrera-chronograph-p246,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p246/1.jpg,2,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p246,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p246/2.jpg,3,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p246,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p246/3.jpg,4,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p246,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p246/4.jpg,5,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p246,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p246/5.jpg,6,Tag Heuer Carrera Chronograph,
nomos-club-neomatik-175-years-weltzeit-p304,Nomos Club Neomatik „175 Years“ Weltzeit,"<p>Hier präsentieren wir die Nomos Club Sport 40 neomatik Weltzeit Roam aus dem Jahr 2025 im Full Set. Alle wichtigen Details auf einen Blick: - Gesamtbewertung: Sehr gut (99% wie neu) - Gehäuse: Sehr gut - Glas: Sehr gut - Lünette: Sehr gut - Armband: Sehr gut - Schließe: Sehr gut - Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2025</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Champagner -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Nomos,Armbanduhr,"Nomos, 2025, Full Set",TRUE,Titel,Einzelstück,NMS-CLB-NMT-WLT,shopify,1,deny,manual,4990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p304/0.jpg,1,Nomos Club Neomatik „175 Years“ Weltzeit,active
nomos-club-neomatik-175-years-weltzeit-p304,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p304/1.jpg,2,Nomos Club Neomatik „175 Years“ Weltzeit,
nomos-club-neomatik-175-years-weltzeit-p304,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p304/2.jpg,3,Nomos Club Neomatik „175 Years“ Weltzeit,
nomos-club-neomatik-175-years-weltzeit-p304,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p304/3.jpg,4,Nomos Club Neomatik „175 Years“ Weltzeit,
nomos-club-neomatik-175-years-weltzeit-p304,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p304/4.jpg,5,Nomos Club Neomatik „175 Years“ Weltzeit,
nomos-club-neomatik-175-years-weltzeit-p304,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p304/5.jpg,6,Nomos Club Neomatik „175 Years“ Weltzeit,
